"timestamp","latency"
"29","1645124990790"
"29","1645124990790"
"29","1645124990790"
"29","1645124990790"
"29","1645124990844"
"29","1645124990844"
"29","1645124990844"
"29","1645124990872"
"29","1645124990872"
"29","1645124990934"
"29","1645124990934"
"29","1645124990945"
"29","1645124990963"
"29","1645124990966"
"29","1645124990995"
"29","1645124991142"
"29","1645124991198"
"29","1645124991242"
"29","1645124991242"
"29","1645124991251"
"29","1645124991251"
"29","1645124991357"
"29","1645124991365"
"29","1645124991385"
"29","1645124991410"
"29","1645124991410"
"29","1645124991414"
"29","1645124991419"
"29","1645124991457"
"29","1645124991458"
"29","1645124991474"
"29","1645124991474"
"29","1645124991475"
"29","1645124991475"
"29","1645124991475"
"29","1645124991475"
"29","1645124991531"
"29","1645124991559"
"29","1645124991558"
"29","1645124991559"
"29","1645124991559"
"29","1645124991602"
"29","1645124991631"
"29","1645124991654"
"29","1645124991654"
"29","1645124991660"
"29","1645124991660"
"29","1645124991683"
"29","1645124991683"
"29","1645124991684"
"29","1645124991684"
"29","1645124991712"
"29","1645124991712"
"29","1645124991712"
"29","1645124991712"
"29","1645124991741"
"29","1645124991794"
"29","1645124991794"
"29","1645124991794"
"29","1645124991856"
"29","1645124991856"
"29","1645124991856"
"29","1645124991885"
"29","1645124991915"
"29","1645124991995"
"29","1645124991996"
"29","1645124991996"
"29","1645124991995"
"29","1645124991998"
"29","1645124992026"
"29","1645124992087"
"29","1645124992100"
"29","1645124992125"
"29","1645124992154"
"29","1645124992180"
"29","1645124992181"
"29","1645124992181"
"29","1645124992218"
"29","1645124992249"
"29","1645124992249"
"29","1645124992263"
"29","1645124992338"
"29","1645124992367"
"29","1645124992367"
"29","1645124992367"
"29","1645124992395"
"29","1645124992396"
"29","1645124992396"
"29","1645124992397"
"29","1645124992457"
"29","1645124992457"
"29","1645124992459"
"29","1645124992459"
"29","1645124992459"
"29","1645124992572"
"29","1645124992633"
"29","1645124992633"
"29","1645124992634"
"29","1645124992634"
"29","1645124992655"
"29","1645124992655"
"29","1645124992656"
"29","1645124992656"
"29","1645124992656"
"29","1645124992684"
"29","1645124992684"
"29","1645124992685"
"29","1645124992685"
"29","1645124992752"
"29","1645124992753"
"29","1645124992763"
"29","1645124992812"
"29","1645124992843"
"29","1645124992907"
"29","1645124992907"
"29","1645124992908"
"29","1645124992909"
"29","1645124992909"
"29","1645124992910"
"29","1645124992910"
"29","1645124992938"
"29","1645124992938"
"29","1645124992939"
"29","1645124992939"
"29","1645124992964"
"29","1645124993000"
"29","1645124993020"
"29","1645124993021"
"29","1645124993097"
"29","1645124993097"
"29","1645124993107"
"29","1645124993107"
"29","1645124993253"
"29","1645124993254"
"29","1645124993254"
"29","1645124993321"
"29","1645124993321"
"29","1645124993321"
"29","1645124993350"
"29","1645124993350"
"29","1645124993350"
"29","1645124993353"
"29","1645124993378"
"29","1645124993379"
"29","1645124993379"
"29","1645124993382"
"29","1645124993434"
"29","1645124993470"
"29","1645124993499"
"29","1645124993532"
"29","1645124993533"
"29","1645124993533"
"29","1645124993555"
"29","1645124993555"
"29","1645124993562"
"29","1645124993584"
"29","1645124993584"
"29","1645124993624"
"29","1645124993624"
"29","1645124993653"
"29","1645124993653"
"29","1645124993654"
"29","1645124993681"
"29","1645124993681"
"29","1645124993683"
"29","1645124993699"
"29","1645124993809"
"29","1645124993809"
"29","1645124993810"
"29","1645124993810"
"29","1645124993838"
"29","1645124993838"
"29","1645124993839"
"29","1645124993839"
"29","1645124993865"
"29","1645124993867"
"29","1645124993867"
"29","1645124993867"
"29","1645124993868"
"29","1645124993884"
"29","1645124993931"
"29","1645124993931"
"29","1645124993931"
"29","1645124993932"
"29","1645124993959"
"29","1645124993959"
"29","1645124993960"
"29","1645124994020"
"29","1645124994020"
"29","1645124994032"
"29","1645124994032"
"29","1645124994054"
"29","1645124994055"
"29","1645124994055"
"29","1645124994137"
"29","1645124994139"
"29","1645124994167"
"29","1645124994168"
"29","1645124994169"
"29","1645124994169"
"29","1645124994169"
"29","1645124994210"
"29","1645124994239"
"29","1645124994296"
"29","1645124994301"
"29","1645124994340"
"29","1645124994341"
"29","1645124994346"
"29","1645124994369"
"29","1645124994398"
"29","1645124994422"
"29","1645124994426"
"29","1645124994426"
"29","1645124994475"
"29","1645124994479"
"29","1645124994479"
"29","1645124994508"
"29","1645124994559"
"29","1645124994582"
"29","1645124994582"
"29","1645124994585"
"29","1645124994643"
"29","1645124994650"
"29","1645124994677"
"29","1645124994677"
"29","1645124994738"
"29","1645124994763"
"29","1645124994763"
"29","1645124994765"
"29","1645124994765"
"29","1645124994765"
"29","1645124994770"
"29","1645124994771"
"29","1645124994799"
"29","1645124994822"
"29","1645124994822"
"29","1645124994828"
"29","1645124994851"
"29","1645124994851"
"29","1645124994852"
"29","1645124994982"
"29","1645124995013"
"29","1645124995046"
"29","1645124995074"
"29","1645124995075"
"29","1645124995075"
"29","1645124995079"
"29","1645124995112"
"29","1645124995112"
"29","1645124995113"
"29","1645124995193"
"29","1645124995193"
"29","1645124995223"
"29","1645124995223"
"29","1645124995233"
"29","1645124995236"
"29","1645124995239"
"29","1645124995467"
"29","1645124995493"
"29","1645124995630"
"29","1645124995631"
"29","1645124995632"
"29","1645124995727"
"29","1645124995728"
"29","1645124995754"
"29","1645124995755"
"29","1645124995755"
"29","1645124995808"
"29","1645124995809"
"29","1645124995809"
"29","1645124995877"
"29","1645124995877"
"29","1645124995877"
"29","1645124995899"
"29","1645124995907"
"29","1645124996105"
"29","1645124996104"
"29","1645124996105"
"29","1645124996105"
"29","1645124996144"
"29","1645124996166"
"29","1645124996205"
"29","1645124996256"
"29","1645124996257"
"29","1645124996257"
"29","1645124996286"
"29","1645124996287"
"29","1645124996309"
"29","1645124996310"
"29","1645124996393"
"29","1645124996393"
"29","1645124996428"
"29","1645124996428"
"29","1645124996428"
"29","1645124996488"
"29","1645124996488"
"29","1645124996489"
"29","1645124996490"
"29","1645124996490"
"29","1645124996490"
"29","1645124996490"
"29","1645124996552"
"29","1645124996581"
"29","1645124996581"
"29","1645124996610"
"29","1645124996611"
"29","1645124996677"
"29","1645124996678"
"29","1645124996678"
"29","1645124996679"
"29","1645124996680"
"29","1645124996679"
"29","1645124996707"
"29","1645124996707"
"29","1645124996707"
"29","1645124996708"
"29","1645124996711"
"29","1645124996737"
"29","1645124996737"
"29","1645124996737"
"29","1645124996827"
"29","1645124996828"
"29","1645124996855"
"29","1645124996855"
"29","1645124996855"
"29","1645124996857"
"29","1645124996857"
"29","1645124996858"
"29","1645124996858"
"29","1645124996858"
"29","1645124996884"
"29","1645124996884"
"29","1645124996888"
"29","1645124996945"
"29","1645124996946"
"29","1645124996946"
"29","1645124996964"
"29","1645124996964"
"29","1645124997019"
"29","1645124997065"
"29","1645124997065"
"29","1645124997073"
"29","1645124997073"
"29","1645124997073"
"29","1645124997073"
"29","1645124997075"
"29","1645124997104"
"29","1645124997270"
"29","1645124997287"
"29","1645124997298"
"29","1645124997298"
"29","1645124997298"
"29","1645124997311"
"29","1645124997334"
"29","1645124997664"
"29","1645124997672"
"29","1645124997673"
"29","1645124997808"
"29","1645124997815"
"29","1645124997815"
"29","1645124997841"
"29","1645124997844"
"29","1645124997878"
"29","1645124997894"
"29","1645124997901"
"29","1645124998055"
"29","1645124998070"
"29","1645124998186"
"29","1645124998192"
"29","1645124998240"
"29","1645124998264"
"29","1645124998321"
"29","1645124998323"
"29","1645124998352"
"29","1645124998353"
"29","1645124998401"
"29","1645124998402"
"29","1645124998404"
"29","1645124998417"
"29","1645124998421"
"29","1645124998461"
"29","1645124998506"
"29","1645124998507"
"29","1645124998522"
"29","1645124998652"
"29","1645124998678"
"29","1645124998707"
"29","1645124998810"
"29","1645124998833"
"29","1645124998839"
"29","1645124998840"
"29","1645124998868"
"29","1645124999023"
"29","1645124999064"
"29","1645124999071"
"29","1645124999071"
"29","1645124999072"
"29","1645124999072"
"29","1645124999094"
"29","1645124999101"
"29","1645124999102"
"29","1645124999102"
"29","1645124999159"
"29","1645124999178"
"29","1645124999207"
"29","1645124999207"
"29","1645124999207"
"29","1645124999237"
"29","1645124999237"
"29","1645124999267"
"29","1645124999318"
"29","1645124999318"
"29","1645124999347"
"29","1645124999347"
"29","1645124999347"
"29","1645124999385"
"29","1645124999572"
"29","1645124999572"
"29","1645124999572"
"29","1645124999572"
"29","1645124999572"
"29","1645124999573"
"29","1645124999601"
"29","1645124999602"
"29","1645124999603"
"29","1645124999623"
"29","1645124999623"
"29","1645124999630"
"29","1645124999640"
"29","1645124999640"
"29","1645124999660"
"29","1645124999689"
"29","1645124999689"
"29","1645124999689"
"29","1645124999689"
"29","1645124999718"
"29","1645124999718"
"29","1645124999718"
"29","1645124999718"
"29","1645124999718"
"29","1645124999724"
"29","1645124999739"
"29","1645124999752"
"29","1645124999798"
"29","1645124999884"
"29","1645124999904"
"29","1645124999929"
"29","1645124999929"
"29","1645124999930"
"29","1645125000013"
"29","1645125000151"
"29","1645125000154"
"29","1645125000154"
"29","1645125000154"
"29","1645125000154"
"29","1645125000154"
"29","1645125000177"
"29","1645125000259"
"29","1645125000349"
"29","1645125000349"
"29","1645125000374"
"29","1645125000378"
"29","1645125000379"
"29","1645125000403"
"29","1645125000408"
"29","1645125000409"
"29","1645125000433"
"29","1645125000433"
"29","1645125000549"
"29","1645125000549"
"29","1645125000617"
"29","1645125000810"
"29","1645125000813"
"29","1645125000813"
"29","1645125000839"
"29","1645125000842"
"29","1645125000842"
"29","1645125000869"
"29","1645125000976"
"29","1645125001122"
"29","1645125001123"
"29","1645125001290"
"29","1645125001320"
"29","1645125001321"
"29","1645125001345"
"29","1645125001351"
"29","1645125001353"
"29","1645125001353"
"29","1645125001353"
"29","1645125001353"
"29","1645125001353"
"29","1645125001406"
"29","1645125001406"
"29","1645125001407"
"29","1645125001408"
"29","1645125001587"
"29","1645125001611"
"29","1645125001638"
"29","1645125001646"
"29","1645125001646"
"29","1645125001668"
"29","1645125001708"
"29","1645125001710"
"29","1645125001737"
"29","1645125001765"
"29","1645125001794"
"29","1645125001794"
"29","1645125001824"
"29","1645125001871"
"29","1645125001896"
"29","1645125001924"
"29","1645125001924"
"29","1645125001924"
"29","1645125001930"
"29","1645125001957"
"29","1645125002020"
"29","1645125002021"
"29","1645125002050"
"29","1645125002050"
"29","1645125002051"
"29","1645125002051"
"29","1645125002077"
"29","1645125002077"
"29","1645125002128"
"29","1645125002158"
"29","1645125002158"
"29","1645125002226"
"29","1645125002227"
"29","1645125002227"
"29","1645125002255"
"29","1645125002256"
"29","1645125002312"
"29","1645125002313"
"29","1645125002313"
"29","1645125002369"
"29","1645125002398"
"29","1645125002398"
"29","1645125002398"
"29","1645125002399"
"29","1645125002428"
"29","1645125002452"
"29","1645125002452"
"29","1645125002453"
"29","1645125002453"
"29","1645125002454"
"29","1645125002454"
"29","1645125002481"
"29","1645125002484"
"29","1645125002488"
"29","1645125002511"
"29","1645125002514"
"29","1645125002514"
"29","1645125002518"
"29","1645125002617"
"29","1645125002617"
"29","1645125002618"
"29","1645125002618"
"29","1645125002617"
"29","1645125002622"
"29","1645125002644"
"29","1645125002647"
"29","1645125002647"
"29","1645125002647"
"29","1645125002718"
"29","1645125002733"
"29","1645125002733"
"29","1645125002736"
"29","1645125002760"
"29","1645125002778"
"29","1645125002778"
"29","1645125002793"
"29","1645125002957"
"29","1645125003022"
"29","1645125003122"
"29","1645125003145"
"29","1645125003145"
"29","1645125003152"
"29","1645125003152"
"29","1645125003152"
"29","1645125003206"
"29","1645125003230"
"29","1645125003246"
"29","1645125003246"
"29","1645125003247"
"29","1645125003258"
"29","1645125003258"
"29","1645125003258"
"29","1645125003258"
"29","1645125003259"
"29","1645125003259"
"29","1645125003382"
"29","1645125003382"
"29","1645125003509"
"29","1645125003542"
"29","1645125003553"
"29","1645125003564"
"29","1645125003564"
"29","1645125003573"
"29","1645125003593"
"29","1645125003603"
"29","1645125003605"
"29","1645125003689"
"29","1645125003713"
"29","1645125003713"
"29","1645125003781"
"29","1645125003786"
"29","1645125003790"
"29","1645125003825"
"29","1645125003825"
"29","1645125003830"
"29","1645125003903"
"29","1645125003917"
"29","1645125003960"
"29","1645125003960"
"29","1645125003960"
"29","1645125003965"
"29","1645125003972"
"29","1645125003983"
"29","1645125003996"
"29","1645125004013"
"29","1645125004013"
"29","1645125004024"
"29","1645125004069"
"29","1645125004078"
"29","1645125004107"
"29","1645125004108"
"29","1645125004108"
"29","1645125004160"
"29","1645125004168"
"29","1645125004231"
"29","1645125004267"
"29","1645125004274"
"29","1645125004276"
"29","1645125004284"
"29","1645125004395"
"29","1645125004395"
"29","1645125004454"
"29","1645125004564"
"29","1645125004563"
"29","1645125004565"
"29","1645125004589"
"29","1645125004624"
"29","1645125004653"
"29","1645125004678"
"29","1645125004681"
"29","1645125004681"
"29","1645125004711"
"29","1645125004728"
"29","1645125004737"
"29","1645125004737"
"29","1645125004737"
"29","1645125004737"
"29","1645125004739"
"29","1645125004740"
"29","1645125004749"
"29","1645125004800"
"29","1645125004799"
"29","1645125004840"
"29","1645125004852"
"29","1645125004893"
"29","1645125004920"
"29","1645125004920"
"29","1645125004920"
"29","1645125004927"
"29","1645125004928"
"29","1645125004928"
"29","1645125004949"
"29","1645125004979"
"29","1645125004985"
"29","1645125005003"
"29","1645125005014"
"29","1645125005021"
"29","1645125005022"
"29","1645125005022"
"29","1645125005022"
"29","1645125005022"
"29","1645125005105"
"29","1645125005105"
"29","1645125005107"
"29","1645125005134"
"29","1645125005134"
"29","1645125005134"
"29","1645125005225"
"29","1645125005279"
"29","1645125005279"
"29","1645125005283"
"29","1645125005308"
"29","1645125005313"
"29","1645125005313"
"29","1645125005317"
"29","1645125005337"
"29","1645125005342"
"29","1645125005343"
"29","1645125005346"
"29","1645125005373"
"29","1645125005374"
"29","1645125005372"
"29","1645125005373"
"29","1645125005389"
"29","1645125005389"
"29","1645125005402"
"29","1645125005403"
"29","1645125005403"
"29","1645125005404"
"29","1645125005404"
"29","1645125005418"
"29","1645125005445"
"29","1645125005445"
"29","1645125005507"
"29","1645125005508"
"29","1645125005536"
"29","1645125005537"
"29","1645125005537"
"29","1645125005538"
"29","1645125005538"
"29","1645125005538"
"29","1645125005552"
"29","1645125005570"
"29","1645125005571"
"29","1645125005571"
"29","1645125005572"
"29","1645125005673"
"29","1645125005736"
"29","1645125005765"
"29","1645125005765"
"29","1645125005784"
"29","1645125005784"
"29","1645125005785"
"29","1645125005794"
"29","1645125005794"
"29","1645125005794"
"29","1645125005794"
"29","1645125005813"
"29","1645125005813"
"29","1645125005823"
"29","1645125005824"
"29","1645125005844"
"29","1645125005844"
"29","1645125005845"
"29","1645125005845"
"29","1645125005874"
"29","1645125005903"
"29","1645125005933"
"29","1645125005933"
"29","1645125005933"
"29","1645125005933"
"29","1645125005999"
"29","1645125006001"
"29","1645125006028"
"29","1645125006066"
"29","1645125006066"
"29","1645125006090"
"29","1645125006090"
"29","1645125006090"
"29","1645125006090"
"29","1645125006095"
"29","1645125006119"
"29","1645125006119"
"29","1645125006119"
"29","1645125006119"
"29","1645125006119"
"29","1645125006129"
"29","1645125006129"
"29","1645125006149"
"29","1645125006158"
"29","1645125006158"
"29","1645125006179"
"29","1645125006179"
"29","1645125006179"
"29","1645125006179"
"29","1645125006187"
"29","1645125006187"
"29","1645125006194"
"29","1645125006194"
"29","1645125006194"
"29","1645125006224"
"29","1645125006249"
"29","1645125006274"
"29","1645125006275"
"29","1645125006297"
"29","1645125006297"
"29","1645125006305"
"29","1645125006302"
"29","1645125006326"
"29","1645125006326"
"29","1645125006335"
"29","1645125006335"
"29","1645125006336"
"29","1645125006335"
"29","1645125006337"
"29","1645125006337"
"29","1645125006337"
"29","1645125006358"
"29","1645125006358"
"29","1645125006367"
"29","1645125006429"
"29","1645125006428"
"29","1645125006497"
"29","1645125006500"
"29","1645125006528"
"29","1645125006528"
"29","1645125006554"
"29","1645125006555"
"29","1645125006555"
"29","1645125006555"
"29","1645125006554"
"29","1645125006588"
"29","1645125006588"
"29","1645125006589"
"29","1645125006611"
"29","1645125006613"
"29","1645125006651"
"29","1645125006710"
"29","1645125006710"
"29","1645125006711"
"29","1645125006711"
"29","1645125006712"
"29","1645125006740"
"29","1645125006740"
"29","1645125006741"
"29","1645125006742"
"29","1645125006742"
"29","1645125006742"
"29","1645125006809"
"29","1645125006809"
"29","1645125006809"
"29","1645125006810"
"29","1645125006811"
"29","1645125006812"
"29","1645125006839"
"29","1645125006840"
"29","1645125006839"
"29","1645125006840"
"29","1645125006842"
"29","1645125006869"
"29","1645125006908"
"29","1645125006936"
"29","1645125006936"
"29","1645125006964"
"29","1645125006965"
"29","1645125007006"
"29","1645125007027"
"29","1645125007041"
"29","1645125007042"
"29","1645125007046"
"29","1645125007071"
"29","1645125007100"
"29","1645125007100"
"29","1645125007114"
"29","1645125007122"
"29","1645125007128"
"29","1645125007128"
"29","1645125007142"
"29","1645125007143"
"29","1645125007149"
"29","1645125007151"
"29","1645125007158"
"29","1645125007171"
"29","1645125007171"
"29","1645125007172"
"29","1645125007234"
"29","1645125007244"
"29","1645125007244"
"29","1645125007245"
"29","1645125007245"
"29","1645125007245"
"29","1645125007245"
"29","1645125007344"
"29","1645125007348"
"29","1645125007348"
"29","1645125007374"
"29","1645125007380"
"29","1645125007395"
"29","1645125007403"
"29","1645125007444"
"29","1645125007549"
"29","1645125007578"
"29","1645125007605"
"29","1645125007610"
"29","1645125007610"
"29","1645125007671"
"29","1645125007671"
"29","1645125007833"
"29","1645125007867"
"29","1645125007893"
"29","1645125007894"
"29","1645125007956"
"29","1645125007957"
"29","1645125007965"
"29","1645125007965"
"29","1645125008085"
"29","1645125008151"
"29","1645125008176"
"29","1645125008176"
"29","1645125008199"
"29","1645125008215"
"29","1645125008229"
"29","1645125008258"
"29","1645125008287"
"29","1645125008342"
"29","1645125008352"
"29","1645125008368"
"29","1645125008381"
"29","1645125008381"
"29","1645125008397"
"29","1645125008397"
"29","1645125008410"
"29","1645125008410"
"29","1645125008410"
"29","1645125008445"
"29","1645125008446"
"29","1645125008554"
"29","1645125008584"
"29","1645125008584"
"29","1645125008593"
"29","1645125008595"
"29","1645125008595"
"29","1645125008687"
"29","1645125008689"
"29","1645125008689"
"29","1645125008938"
"29","1645125008939"
"29","1645125008939"
"29","1645125008939"
"29","1645125008939"
"29","1645125008968"
"29","1645125008968"
"29","1645125008968"
"29","1645125008968"
"29","1645125009004"
"29","1645125009029"
"29","1645125009030"
"29","1645125009054"
"29","1645125009054"
"29","1645125009066"
"29","1645125009066"
"29","1645125009084"
"29","1645125009089"
"29","1645125009098"
"29","1645125009135"
"29","1645125009144"
"29","1645125009144"
"29","1645125009145"
"29","1645125009161"
"29","1645125009164"
"29","1645125009173"
"29","1645125009190"
"29","1645125009192"
"29","1645125009297"
"29","1645125009302"
"29","1645125009302"
"29","1645125009327"
"29","1645125009331"
"29","1645125009331"
"29","1645125009356"
"29","1645125009356"
"29","1645125009394"
"29","1645125009394"
"29","1645125009396"
"29","1645125009412"
"29","1645125009412"
"29","1645125009422"
"29","1645125009423"
"29","1645125009519"
"29","1645125009524"
"29","1645125009550"
"29","1645125009553"
"29","1645125009553"
"29","1645125009583"
"29","1645125009622"
"29","1645125009645"
"29","1645125009650"
"29","1645125009706"
"29","1645125009716"
"29","1645125009776"
"29","1645125009842"
"29","1645125009842"
"29","1645125009865"
"29","1645125009865"
"29","1645125009865"
"29","1645125009866"
"29","1645125009865"
"29","1645125009865"
"29","1645125009896"
"29","1645125009904"
"29","1645125010100"
"29","1645125010100"
"29","1645125010100"
"29","1645125010106"
"29","1645125010225"
"29","1645125010231"
"29","1645125010260"
"29","1645125010388"
"29","1645125010451"
"29","1645125010499"
"29","1645125010499"
"29","1645125010506"
"29","1645125010536"
"29","1645125010566"
"29","1645125010601"
"29","1645125010642"
"29","1645125010798"
"29","1645125010798"
"29","1645125010830"
"29","1645125010830"
"29","1645125010830"
"29","1645125010885"
"29","1645125010912"
"29","1645125010912"
"29","1645125010912"
"29","1645125010941"
"29","1645125011067"
"29","1645125011116"
"29","1645125011181"
"29","1645125011187"
"29","1645125011193"
"29","1645125011285"
"29","1645125011314"
"29","1645125011314"
"29","1645125011314"
"29","1645125011439"
"29","1645125011439"
"29","1645125011438"
"29","1645125011458"
"29","1645125011458"
"29","1645125011458"
"29","1645125011458"
"29","1645125011545"
"29","1645125011549"
"29","1645125011567"
"29","1645125011567"
"29","1645125011568"
"29","1645125011666"
"29","1645125011668"
"29","1645125011668"
"29","1645125011670"
"29","1645125011770"
"29","1645125011800"
"29","1645125011805"
"29","1645125011805"
"29","1645125011839"
"29","1645125011892"
"29","1645125011950"
"29","1645125011950"
"29","1645125011965"
"29","1645125011966"
"29","1645125012142"
"29","1645125012214"
"29","1645125012216"
"29","1645125012215"
"29","1645125012320"
"29","1645125012338"
"29","1645125012393"
"29","1645125012421"
"29","1645125012422"
"29","1645125012422"
"29","1645125012524"
"29","1645125012524"
"29","1645125012524"
"29","1645125012524"
"29","1645125012524"
"29","1645125012553"
"29","1645125012553"
"29","1645125012553"
"29","1645125012553"
"29","1645125012553"
"29","1645125012655"
"29","1645125012685"
"29","1645125012744"
"29","1645125012744"
"29","1645125012744"
"29","1645125012773"
"29","1645125012773"
"29","1645125012773"
"29","1645125012826"
"29","1645125012831"
"29","1645125012831"
"29","1645125012862"
"29","1645125012870"
"29","1645125012909"
"29","1645125012909"
"29","1645125013070"
"29","1645125013071"
"29","1645125013070"
"29","1645125013072"
"29","1645125013072"
"29","1645125013137"
"29","1645125013137"
"29","1645125013174"
"29","1645125013223"
"29","1645125013228"
"29","1645125013228"
"29","1645125013230"
"29","1645125013348"
"29","1645125013349"
"29","1645125013350"
"29","1645125013350"
"29","1645125013350"
"29","1645125013350"
"29","1645125013350"
"29","1645125013350"
"29","1645125013413"
"29","1645125013413"
"29","1645125013439"
"29","1645125013439"
"29","1645125013443"
"29","1645125013443"
"29","1645125013465"
"29","1645125013465"
"29","1645125013465"
"29","1645125013493"
"29","1645125013493"
"29","1645125013494"
"29","1645125013494"
"29","1645125013494"
"29","1645125013495"
"29","1645125013498"
"29","1645125013498"
"29","1645125013550"
"29","1645125013563"
"29","1645125013607"
"29","1645125013607"
"29","1645125013608"
"29","1645125013669"
"29","1645125013670"
"29","1645125013669"
"29","1645125013699"
"29","1645125013702"
"29","1645125013704"
"29","1645125013728"
"29","1645125013728"
"29","1645125013729"
"29","1645125013729"
"29","1645125013729"
"29","1645125013821"
"29","1645125013833"
"29","1645125013832"
"29","1645125013838"
"29","1645125013897"
"29","1645125013926"
"29","1645125013982"
"29","1645125014020"
"29","1645125014091"
"29","1645125014120"
"29","1645125014120"
"29","1645125014138"
"29","1645125014138"
"29","1645125014138"
"29","1645125014154"
"29","1645125014344"
"29","1645125014371"
"29","1645125014395"
"29","1645125014396"
"29","1645125014396"
"29","1645125014404"
"29","1645125014424"
"29","1645125014429"
"29","1645125014466"
"29","1645125014466"
"29","1645125014529"
"29","1645125014557"
"29","1645125014599"
"29","1645125014599"
"29","1645125014599"
"29","1645125014599"
"29","1645125014626"
"29","1645125014627"
"29","1645125014627"
"29","1645125014628"
"29","1645125014628"
"29","1645125014628"
"29","1645125014688"
"29","1645125014688"
"29","1645125014688"
"29","1645125014688"
"29","1645125014755"
"29","1645125014755"
"29","1645125014758"
"29","1645125014787"
"29","1645125014787"
"29","1645125014808"
"29","1645125014808"
"29","1645125014808"
"29","1645125014821"
"29","1645125014850"
"29","1645125014850"
"29","1645125014944"
"29","1645125014953"
"29","1645125014972"
"29","1645125015014"
"29","1645125015030"
"29","1645125015030"
"29","1645125015059"
"29","1645125015059"
"29","1645125015108"
"29","1645125015108"
"29","1645125015108"
"29","1645125015108"
"29","1645125015108"
"29","1645125015108"
"29","1645125015126"
"29","1645125015254"
"29","1645125015313"
"29","1645125015313"
"29","1645125015333"
"29","1645125015333"
"29","1645125015466"
"29","1645125015467"
"29","1645125015467"
"29","1645125015492"
"29","1645125015498"
"29","1645125015498"
"29","1645125015527"
"29","1645125015557"
"29","1645125015557"
"29","1645125015557"
"29","1645125015669"
"29","1645125015669"
"29","1645125015669"
"29","1645125015669"
"29","1645125015669"
"29","1645125015669"
"29","1645125015670"
"29","1645125015670"
"29","1645125015670"
"29","1645125015767"
"29","1645125015791"
"29","1645125015830"
"29","1645125015865"
"29","1645125015865"
"29","1645125015983"
"29","1645125016049"
"29","1645125016227"
"29","1645125016227"
"29","1645125016227"
"29","1645125016227"
"29","1645125016227"
"29","1645125016228"
"29","1645125016228"
"29","1645125016286"
"29","1645125016343"
"29","1645125016343"
"29","1645125016372"
"29","1645125016372"
"29","1645125016372"
"29","1645125016372"
"29","1645125016372"
"29","1645125016466"
"29","1645125016495"
"29","1645125016495"
"29","1645125016495"
"29","1645125016495"
"29","1645125016495"
"29","1645125016495"
"29","1645125016585"
"29","1645125016595"
"29","1645125016614"
"29","1645125016614"
"29","1645125016652"
"29","1645125016684"
"29","1645125016739"
"29","1645125016740"
"29","1645125016740"
"29","1645125016745"
"29","1645125016769"
"29","1645125016769"
"29","1645125016769"
"29","1645125016774"
"29","1645125016774"
"29","1645125016774"
"29","1645125016812"
"29","1645125016851"
"29","1645125016851"
"29","1645125016851"
"29","1645125016851"
"29","1645125016868"
"29","1645125016974"
"29","1645125016975"
"29","1645125016975"
"29","1645125017000"
"29","1645125017000"
"29","1645125017000"
"29","1645125017004"
"29","1645125017004"
"29","1645125017004"
"29","1645125017004"
"29","1645125017031"
"29","1645125017089"
"29","1645125017089"
"29","1645125017157"
"29","1645125017158"
"29","1645125017158"
"29","1645125017158"
"29","1645125017158"
"29","1645125017218"
"29","1645125017218"
"29","1645125017218"
"29","1645125017231"
"29","1645125017231"
"29","1645125017231"
"29","1645125017259"
"29","1645125017259"
"29","1645125017259"
"29","1645125017260"
"29","1645125017260"
"29","1645125017276"
"29","1645125017305"
"29","1645125017378"
"29","1645125017378"
"29","1645125017417"
"29","1645125017434"
"29","1645125017434"
"29","1645125017434"
"29","1645125017574"
"29","1645125017670"
"29","1645125017670"
"29","1645125017670"
"29","1645125017670"
"29","1645125017671"
"29","1645125017671"
"29","1645125017671"
"29","1645125017671"
"29","1645125017674"
"29","1645125017710"
"29","1645125017768"
"29","1645125017824"
"29","1645125017981"
"29","1645125017995"
"29","1645125017995"
"29","1645125017995"
"29","1645125017996"
"29","1645125017997"
"29","1645125017997"
"29","1645125017997"
"29","1645125018035"
"29","1645125018038"
"29","1645125018057"
"29","1645125018058"
"29","1645125018082"
"29","1645125018170"
"29","1645125018170"
"29","1645125018224"
"29","1645125018228"
"29","1645125018253"
"29","1645125018292"
"29","1645125018366"
"29","1645125018396"
"29","1645125018425"
"29","1645125018454"
"29","1645125018455"
"29","1645125018460"
"29","1645125018460"
"29","1645125018528"
"29","1645125018581"
"29","1645125018607"
"29","1645125018634"
"29","1645125018634"
"29","1645125018634"
"29","1645125018634"
"29","1645125018770"
"29","1645125018771"
"29","1645125018771"
"29","1645125018771"
"29","1645125018833"
"29","1645125018858"
"29","1645125018858"
"29","1645125018890"
"29","1645125018892"
"29","1645125018918"
"29","1645125018919"
"29","1645125018920"
"29","1645125018920"
"29","1645125018948"
"29","1645125018954"
"29","1645125018948"
"29","1645125018977"
"29","1645125018978"
"29","1645125018989"
"29","1645125019006"
"29","1645125019007"
"29","1645125019013"
"29","1645125019014"
"29","1645125019014"
"29","1645125019041"
"29","1645125019043"
"29","1645125019048"
"29","1645125019093"
"29","1645125019106"
"29","1645125019146"
"29","1645125019146"
"29","1645125019234"
"29","1645125019239"
"29","1645125019251"
"29","1645125019411"
"29","1645125019429"
"29","1645125019429"
"29","1645125019489"
"29","1645125019495"
"29","1645125019533"
